"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 29, 2017","84.73","87.00","87.72","82.00","7.53K","-2.61%"
"Mar 28, 2017","87.00","84.70","90.00","80.40","11.37K","2.72%"
"Mar 27, 2017","84.70","92.35","93.57","75.50","27.82K","-8.28%"
"Mar 26, 2017","92.35","93.01","94.91","90.25","8.24K","-0.71%"
"Mar 25, 2017","93.01","98.70","101.00","90.55","14.99K","-5.76%"
"Mar 24, 2017","98.70","100.70","109.07","96.60","19.80K","-1.99%"
"Mar 23, 2017","100.70","100.56","102.75","97.50","9.66K","0.14%"
"Mar 22, 2017","100.56","94.50","110.00","88.70","26.59K","6.41%"
"Mar 21, 2017","94.50","98.11","103.02","90.06","27.55K","-3.68%"
"Mar 20, 2017","98.11","105.68","109.50","98.04","16.61K","-7.16%"
"Mar 19, 2017","105.68","107.73","112.25","95.98","32.42K","-1.90%"
"Mar 18, 2017","107.73","97.00","117.81","91.91","57.39K","11.06%"
"Mar 17, 2017","97.00","88.21","98.83","76.40","29.51K","9.96%"
"Mar 16, 2017","88.21","96.00","99.09","75.00","41.36K","-8.11%"
"Mar 15, 2017","96.00","89.00","103.00","86.00","34.96K","7.87%"
"Mar 14, 2017","89.00","75.00","93.12","73.42","20.46K","18.67%"
"Mar 13, 2017","75.00","77.10","82.00","68.40","29.48K","-2.72%"
"Mar 12, 2017","77.10","72.65","81.45","66.00","29.05K","6.13%"
"Mar 11, 2017","72.65","50.31","74.00","49.50","45.49K","44.40%"
"Mar 10, 2017","50.31","51.49","56.51","45.10","29.54K","-2.29%"
"Mar 09, 2017","51.49","41.74","54.00","41.27","28.95K","23.36%"
"Mar 08, 2017","41.74","46.00","46.15","41.74","7.23K","-9.26%"
"Mar 07, 2017","46.00","46.64","46.99","43.00","9.47K","-1.37%"
"Mar 06, 2017","46.64","42.80","47.50","42.50","10.44K","8.97%"
"Mar 05, 2017","42.80","43.90","45.19","39.83","11.67K","-2.51%"
"Mar 04, 2017","43.90","47.90","49.28","43.00","14.01K","-8.35%"
"Mar 03, 2017","47.90","43.10","52.00","38.61","26.86K","11.14%"
"Mar 02, 2017","43.10","42.68","59.95","36.06","62.12K","0.98%"
"Mar 01, 2017","42.68","32.66","49.80","32.27","26.58K","30.68%"
"Feb 28, 2017","32.66","28.61","33.98","27.95","8.46K","14.16%"
"Feb 27, 2017","28.61","28.41","29.10","27.65","3.91K","0.70%"
"Feb 26, 2017","28.41","27.00","28.57","25.51","3.69K","5.22%"
"Feb 25, 2017","27.00","26.62","27.44","23.60","8.85K","11.75%"
"Feb 24, 2017","24.16","24.16","24.16","24.16","-","0.00%"
"Feb 23, 2017","24.16","22.41","24.16","22.30","1.56K","7.81%"
"Feb 22, 2017","22.41","21.48","22.44","21.20","1.88K","4.33%"
"Feb 21, 2017","21.48","21.75","22.54","20.65","3.71K","-1.24%"
"Feb 20, 2017","21.75","22.75","23.40","20.40","3.43K","-4.40%"
"Feb 19, 2017","22.75","21.43","24.12","21.13","5.53K","6.16%"
"Feb 18, 2017","21.43","20.08","21.80","20.08","3.55K","6.72%"
"Feb 17, 2017","20.08","19.68","20.37","19.28","2.83K","2.03%"
"Feb 16, 2017","19.68","19.47","20.00","19.02","2.05K","1.08%"
"Feb 15, 2017","19.47","17.93","19.75","17.66","2.56K","8.59%"
"Feb 14, 2017","17.93","16.94","18.57","16.89","1.40K","5.84%"
"Feb 13, 2017","16.94","16.86","17.04","16.68","0.22K","0.47%"
"Feb 12, 2017","16.86","17.11","17.17","16.75","0.78K","-1.46%"
"Feb 11, 2017","17.11","16.91","17.20","16.65","0.92K","1.18%"
"Feb 10, 2017","16.91","16.37","17.00","15.95","1.00K","3.30%"
"Feb 09, 2017","16.37","17.19","17.35","15.00","4.61K","-4.77%"
"Feb 08, 2017","17.19","17.20","17.20","16.30","1.04K","-0.06%"
"Feb 07, 2017","17.20","16.80","17.37","16.76","1.50K","2.38%"
"Feb 06, 2017","16.80","16.81","16.95","16.37","1.12K","-0.06%"
"Feb 05, 2017","16.81","17.32","17.45","16.50","3.25K","-2.94%"
"Feb 04, 2017","17.32","17.14","17.60","17.01","0.57K","1.05%"
"Feb 03, 2017","17.14","16.39","17.49","16.05","2.68K","4.58%"
"Feb 02, 2017","16.39","15.90","16.40","15.56","0.92K","3.08%"
"Feb 01, 2017","15.90","16.04","16.12","15.37","0.85K","-0.87%"
"Jan 31, 2017","16.04","15.95","16.15","15.70","1.08K","0.56%"
"Jan 30, 2017","15.95","15.48","15.95","15.25","1.47K","3.04%"
"Jan 29, 2017","15.48","15.21","15.50","15.15","0.49K","1.78%"
"Jan 28, 2017","15.21","15.34","15.35","14.98","0.64K","-0.85%"
"Jan 27, 2017","15.34","15.00","15.42","14.93","0.80K","2.27%"
"Jan 26, 2017","15.00","14.29","15.00","14.11","0.39K","4.97%"
"Jan 25, 2017","14.29","13.92","14.64","13.60","0.84K","2.66%"
"Jan 24, 2017","13.92","15.16","15.19","13.79","2.19K","-8.18%"
"Jan 23, 2017","15.16","15.09","15.23","14.97","0.45K","0.46%"
"Jan 22, 2017","15.09","14.95","15.47","14.90","1.15K","0.94%"
"Jan 21, 2017","14.95","15.25","15.41","14.81","0.72K","-1.97%"
"Jan 20, 2017","15.25","15.16","15.70","14.74","2.85K","0.59%"
"Jan 19, 2017","15.16","14.00","15.34","13.92","2.77K","8.29%"
"Jan 18, 2017","14.00","14.33","14.33","13.40","2.46K","-2.30%"
"Jan 17, 2017","14.33","12.82","14.39","12.77","2.22K","11.78%"
"Jan 16, 2017","12.82","12.22","12.99","12.09","0.42K","4.91%"
"Jan 15, 2017","12.22","12.26","12.50","12.07","0.27K","-0.33%"
"Jan 14, 2017","12.26","12.45","12.62","12.03","0.46K","-1.53%"
"Jan 13, 2017","12.45","12.07","12.59","11.42","0.87K","3.15%"
"Jan 12, 2017","12.07","11.30","12.48","10.70","1.33K","6.81%"
"Jan 11, 2017","11.30","12.44","12.99","10.64","2.67K","-9.16%"
"Jan 10, 2017","12.44","12.50","12.70","12.30","0.24K","-0.48%"
"Jan 09, 2017","12.50","12.73","12.81","12.19","0.55K","-1.81%"
"Jan 08, 2017","12.73","12.45","13.13","12.41","0.93K","2.25%"
"Jan 07, 2017","12.45","11.81","12.74","11.34","1.89K","5.42%"
"Jan 06, 2017","11.81","14.38","14.67","11.81","2.99K","-17.87%"
"Jan 05, 2017","14.38","16.04","16.60","12.29","4.82K","-10.35%"
"Jan 04, 2017","16.04","12.79","16.95","12.60","8.18K","25.41%"
"Jan 03, 2017","12.79","11.93","13.10","11.74","1.79K","7.21%"
"Jan 02, 2017","11.93","11.50","11.97","11.42","0.88K","3.74%"
"Jan 01, 2017","11.50","11.34","11.70","11.12","0.52K","1.41%"
"Dec 31, 2016","11.34","11.23","11.42","11.03","0.56K","0.98%"
"Dec 30, 2016","11.23","10.87","11.49","10.75","0.68K","3.31%"
"Dec 29, 2016","10.87","10.21","11.37","10.05","1.31K","6.46%"
"Dec 28, 2016","10.21","9.68","10.45","9.66","1.04K","5.48%"
"Dec 27, 2016","9.68","9.91","9.97","9.51","1.46K","-2.32%"
"Dec 26, 2016","9.91","10.09","10.29","9.71","0.37K","-1.78%"
"Dec 25, 2016","10.09","9.84","10.21","9.75","0.39K","2.54%"
"Dec 24, 2016","9.84","9.59","10.10","9.56","0.88K","2.61%"
"Dec 23, 2016","9.59","9.79","9.86","9.07","1.76K","-2.04%"
"Dec 22, 2016","9.79","9.81","9.95","9.10","0.90K","-0.20%"
"Dec 21, 2016","9.81","10.28","10.36","9.66","0.69K","-4.57%"
"Dec 20, 2016","10.28","10.37","10.63","10.20","0.23K","-0.87%"
"Dec 19, 2016","10.37","9.83","10.58","9.81","1.05K","5.49%"
"Dec 18, 2016","9.83","9.85","9.90","9.61","0.04K","-0.20%"
"Dec 17, 2016","9.85","9.89","9.89","9.38","0.09K","-0.40%"
"Dec 16, 2016","9.89","9.23","9.92","9.20","0.18K","7.15%"
"Dec 15, 2016","9.23","9.10","9.40","9.05","0.04K","1.43%"
"Dec 14, 2016","9.10","9.50","9.50","9.02","0.34K","-4.21%"
"Dec 13, 2016","9.50","9.10","9.55","8.95","0.50K","4.40%"
"Dec 12, 2016","9.10","9.49","9.66","9.05","0.45K","-4.11%"
"Dec 11, 2016","9.49","8.99","9.61","8.74","0.51K","5.56%"
"Dec 10, 2016","8.99","8.85","8.99","8.80","0.46K","1.58%"
"Dec 09, 2016","8.85","8.77","8.85","8.66","0.09K","0.91%"
"Dec 08, 2016","8.77","8.71","8.77","8.59","0.03K","0.69%"
"Dec 07, 2016","8.71","8.66","8.77","8.59","0.06K","0.58%"
"Dec 06, 2016","8.66","8.52","8.75","8.35","0.33K","1.64%"
"Dec 05, 2016","8.52","8.79","8.89","8.36","0.95K","-3.07%"
"Dec 04, 2016","8.79","8.80","8.95","8.66","0.19K","-0.11%"
"Dec 03, 2016","8.80","8.56","8.82","8.56","0.20K","2.80%"
"Dec 02, 2016","8.56","8.65","8.85","8.56","0.25K","-1.04%"
"Dec 01, 2016","8.65","8.88","8.91","8.64","0.14K","-2.59%"
"Nov 30, 2016","8.88","8.89","8.94","8.67","0.03K","-0.11%"
"Nov 29, 2016","8.89","8.92","8.99","8.63","0.20K","-0.34%"
"Nov 28, 2016","8.92","9.02","9.14","8.90","0.16K","-1.11%"
"Nov 27, 2016","9.02","8.99","9.18","8.70","0.46K","0.33%"
"Nov 26, 2016","8.99","9.07","9.18","8.72","0.14K","-0.88%"
"Nov 25, 2016","9.07","8.96","9.27","8.68","0.53K","1.23%"
"Nov 24, 2016","8.96","8.49","9.15","8.20","0.71K","5.54%"
"Nov 23, 2016","8.49","8.50","8.70","8.40","0.35K","-0.12%"
"Nov 22, 2016","8.50","8.68","8.90","8.50","0.54K","-2.07%"
"Nov 21, 2016","8.68","8.50","8.68","8.32","0.27K","2.12%"
"Nov 20, 2016","8.50","8.39","8.64","8.31","0.12K","1.31%"
"Nov 19, 2016","8.39","9.00","9.00","8.32","1.58K","-6.78%"
"Nov 18, 2016","9.00","9.03","9.23","8.74","0.47K","-0.33%"
"Nov 17, 2016","9.03","9.42","9.52","9.00","0.25K","-4.14%"
"Nov 16, 2016","9.42","9.59","9.74","9.00","0.72K","-1.77%"
"Nov 15, 2016","9.59","9.65","9.76","9.44","0.19K","-0.62%"
"Nov 14, 2016","9.65","9.50","9.77","9.45","0.29K","1.58%"
"Nov 13, 2016","9.50","9.70","9.73","9.30","0.29K","-2.06%"
"Nov 12, 2016","9.70","9.67","9.93","9.55","0.13K","0.31%"
"Nov 11, 2016","9.67","9.53","9.79","9.46","0.11K","1.47%"
"Nov 10, 2016","9.53","9.71","9.90","9.53","0.11K","-1.85%"
"Nov 09, 2016","9.71","9.74","10.10","9.40","0.78K","-0.31%"
"Nov 08, 2016","9.74","9.99","10.54","9.73","2.46K","-2.50%"
"Nov 07, 2016","9.99","9.37","9.99","9.28","0.48K","6.62%"
"Nov 06, 2016","9.37","9.22","9.60","9.19","0.71K","1.63%"
"Nov 05, 2016","9.22","9.21","9.40","9.09","0.13K","0.11%"
"Nov 04, 2016","9.21","8.97","9.39","8.73","0.39K","2.68%"
"Nov 03, 2016","8.97","8.91","9.50","8.85","0.79K","0.67%"
"Nov 02, 2016","8.91","9.14","9.49","8.77","0.85K","-2.52%"
"Nov 01, 2016","9.14","9.36","9.40","8.64","1.45K","-2.35%"
"Oct 31, 2016","9.36","9.67","9.90","9.00","0.98K","-3.21%"
"Oct 30, 2016","9.67","8.69","9.77","8.63","0.53K","11.28%"
"Oct 29, 2016","8.69","9.08","9.55","8.00","1.46K","-4.30%"
"Oct 28, 2016","9.08","9.68","9.77","9.07","0.25K","-6.20%"
"Oct 27, 2016","9.68","9.24","9.95","8.89","0.92K","4.76%"
"Oct 26, 2016","9.24","9.31","9.63","8.90","1.12K","-0.75%"
"Oct 25, 2016","9.31","9.98","10.08","9.10","0.54K","-6.71%"
"Oct 24, 2016","9.98","9.99","10.22","9.80","0.62K","-0.10%"
"Oct 23, 2016","9.99","10.37","10.65","9.99","1.86K","-3.66%"
"Oct 22, 2016","10.37","10.69","10.90","10.31","0.60K","-2.99%"
"Oct 21, 2016","10.69","10.62","10.92","10.50","0.26K","0.66%"
"Oct 20, 2016","10.62","10.26","10.83","10.26","0.16K","3.51%"
"Oct 19, 2016","10.26","10.14","10.50","10.11","0.11K","1.18%"
"Oct 18, 2016","10.14","10.63","10.70","9.94","0.44K","-4.61%"
"Oct 17, 2016","10.63","11.00","11.00","10.52","0.24K","-3.36%"
"Oct 16, 2016","11.00","11.20","11.40","10.85","0.97K","-1.79%"
"Oct 15, 2016","11.20","11.56","11.71","11.03","0.44K","-3.11%"
"Oct 14, 2016","11.56","11.49","11.74","11.42","0.21K","0.61%"
"Oct 13, 2016","11.49","11.42","11.80","11.42","0.05K","0.61%"
"Oct 12, 2016","11.42","11.66","12.03","11.30","0.56K","-2.06%"
"Oct 11, 2016","11.66","11.57","11.90","11.42","0.29K","0.78%"
"Oct 10, 2016","11.57","11.65","11.86","11.57","0.15K","-0.69%"
"Oct 09, 2016","11.65","11.68","11.92","11.56","0.30K","-0.26%"
"Oct 08, 2016","11.68","11.80","12.10","11.67","0.04K","-1.02%"
"Oct 07, 2016","11.80","12.13","12.19","11.73","0.22K","-2.72%"
"Oct 06, 2016","12.13","12.09","12.30","11.95","0.25K","0.33%"
"Oct 05, 2016","12.09","12.03","12.20","11.85","0.08K","0.50%"
"Oct 04, 2016","12.03","11.89","12.14","11.67","0.22K","1.18%"
"Oct 03, 2016","11.89","11.87","12.40","11.72","0.33K","0.17%"
"Oct 02, 2016","11.87","11.65","12.00","11.62","0.04K","1.89%"
"Oct 01, 2016","11.65","12.04","12.19","11.65","0.21K","-3.24%"
"Sep 30, 2016","12.04","12.02","12.29","11.74","0.34K","0.17%"
"Sep 29, 2016","12.02","11.61","12.20","11.50","0.43K","3.53%"
"Sep 28, 2016","11.61","11.59","11.68","11.40","0.08K","0.17%"
"Sep 27, 2016","11.59","11.43","11.65","11.32","0.22K","1.40%"
"Sep 26, 2016","11.43","11.51","11.64","11.25","0.14K","-0.70%"
"Sep 25, 2016","11.51","11.59","11.74","11.40","0.10K","-0.69%"
"Sep 24, 2016","11.59","11.46","11.66","11.40","0.12K","1.13%"
"Sep 23, 2016","11.46","11.66","11.80","11.43","0.41K","-1.72%"
"Sep 22, 2016","11.66","11.43","11.75","11.25","0.26K","2.01%"
"Sep 21, 2016","11.43","11.46","11.76","11.16","0.24K","-0.26%"
"Sep 20, 2016","11.46","11.56","11.63","11.18","1.90K","-0.87%"
"Sep 19, 2016","11.56","11.71","11.85","11.37","0.37K","-1.28%"
"Sep 18, 2016","11.71","11.80","11.90","11.61","0.16K","-0.76%"
"Sep 17, 2016","11.80","11.74","12.05","11.55","0.41K","0.51%"
"Sep 16, 2016","11.74","12.30","12.51","11.64","0.36K","-4.55%"
"Sep 15, 2016","12.30","12.81","12.93","12.21","0.48K","-3.98%"
"Sep 14, 2016","12.81","12.61","13.20","12.40","1.08K","1.59%"
"Sep 13, 2016","12.61","12.53","12.61","12.12","0.34K","0.64%"
"Sep 12, 2016","12.53","11.22","12.90","11.08","2.02K","11.68%"
"Sep 11, 2016","11.22","11.54","11.75","10.92","0.68K","-2.77%"
"Sep 10, 2016","11.54","11.17","11.54","10.99","0.32K","3.31%"
"Sep 09, 2016","11.17","11.85","11.87","11.15","0.49K","-5.74%"
"Sep 08, 2016","11.85","11.31","11.87","11.18","0.52K","4.77%"
"Sep 07, 2016","11.31","11.03","11.52","10.85","0.36K","2.54%"
"Sep 06, 2016","11.03","11.37","11.53","10.87","0.41K","-2.99%"
"Sep 05, 2016","11.37","11.39","11.77","11.08","0.86K","-0.18%"
"Sep 04, 2016","11.39","11.37","11.71","10.77","1.69K","0.18%"
"Sep 03, 2016","11.37","11.32","11.67","10.85","2.55K","0.44%"
"Sep 02, 2016","11.32","11.36","11.83","11.26","0.64K","-0.35%"
"Sep 01, 2016","11.36","11.86","12.08","11.28","1.74K","-4.22%"
"Aug 31, 2016","11.86","11.65","12.23","11.40","3.85K","1.80%"
"Aug 30, 2016","11.65","11.82","11.95","11.32","0.58K","-1.44%"
"Aug 29, 2016","11.82","12.22","12.87","10.83","4.13K","-3.27%"
"Aug 28, 2016","12.22","12.51","12.87","12.10","3.49K","-2.32%"
"Aug 27, 2016","12.51","12.74","12.87","12.26","3.69K","-1.81%"
"Aug 26, 2016","12.74","12.20","12.90","11.91","0.68K","4.43%"
"Aug 25, 2016","12.20","13.52","13.52","12.20","1.74K","-9.76%"
"Aug 24, 2016","13.52","13.53","13.72","12.87","0.37K","-0.07%"
"Aug 23, 2016","13.53","14.02","14.34","12.52","1.96K","-3.50%"
"Aug 22, 2016","14.02","13.33","14.55","13.33","1.72K","5.18%"
"Aug 21, 2016","13.33","13.09","13.75","13.01","1.02K","1.83%"
"Aug 20, 2016","13.09","13.62","14.00","12.90","1.58K","-3.89%"
"Aug 19, 2016","13.62","13.91","14.82","13.20","2.41K","-2.08%"
"Aug 18, 2016","13.91","12.45","14.12","12.36","2.85K","11.73%"
"Aug 17, 2016","12.45","12.90","12.98","12.18","1.27K","-3.49%"
"Aug 16, 2016","12.90","13.04","13.23","11.41","1.80K","-1.07%"
"Aug 15, 2016","13.04","14.12","15.00","12.62","2.29K","-7.65%"
"Aug 14, 2016","14.12","12.75","15.25","12.60","4.10K","10.75%"
"Aug 13, 2016","12.75","12.79","13.61","12.10","1.94K","-0.31%"
"Aug 12, 2016","12.79","10.95","13.00","10.72","1.31K","16.80%"
"Aug 11, 2016","10.95","10.59","11.20","10.40","1.23K","3.40%"
"Aug 10, 2016","10.59","10.62","10.92","10.38","0.65K","-0.28%"
"Aug 09, 2016","10.62","10.48","10.94","10.30","0.83K","1.34%"
"Aug 08, 2016","10.48","10.65","10.73","10.20","0.31K","-1.60%"
"Aug 07, 2016","10.65","10.57","11.10","10.20","0.48K","0.76%"
"Aug 06, 2016","10.57","9.77","10.69","9.67","0.64K","8.19%"
"Aug 05, 2016","9.77","9.53","9.85","9.40","0.38K","2.52%"
"Aug 04, 2016","9.53","9.25","9.88","9.14","0.57K","3.03%"
"Aug 03, 2016","9.25","9.36","9.64","8.70","1.87K","-1.18%"
"Aug 02, 2016","9.36","9.88","10.35","8.77","1.52K","-5.26%"
"Aug 01, 2016","9.88","9.55","10.48","9.40","1.07K","3.46%"
"Jul 31, 2016","9.55","9.24","9.55","9.01","0.23K","3.35%"
"Jul 30, 2016","9.24","9.38","9.51","9.21","0.07K","-1.49%"
"Jul 29, 2016","9.38","9.26","9.50","9.20","0.08K","1.30%"
"Jul 28, 2016","9.26","9.29","9.35","9.12","0.11K","-0.32%"
"Jul 27, 2016","9.29","8.86","9.41","8.75","0.66K","4.85%"
"Jul 26, 2016","8.86","9.07","9.26","8.56","1.55K","-2.32%"
"Jul 25, 2016","9.07","9.32","9.34","8.98","0.29K","-2.68%"
"Jul 24, 2016","9.32","9.30","9.49","9.10","0.24K","0.22%"
"Jul 23, 2016","9.30","9.26","9.56","8.98","0.11K","0.43%"
"Jul 22, 2016","9.26","9.04","9.65","8.79","0.35K","2.43%"
"Jul 21, 2016","9.04","8.48","9.04","8.31","0.25K","6.60%"
"Jul 20, 2016","8.48","8.42","8.60","8.28","0.48K","0.71%"
"Jul 19, 2016","8.42","8.28","8.63","8.21","1.21K","1.69%"
"Jul 18, 2016","8.28","8.17","8.37","8.11","0.05K","1.35%"
"Jul 17, 2016","8.17","8.25","8.38","8.05","0.23K","-0.97%"
"Jul 16, 2016","8.25","8.18","8.35","8.09","0.55K","0.86%"
"Jul 15, 2016","8.18","7.70","8.35","7.70","0.27K","6.23%"
"Jul 14, 2016","7.70","7.97","7.97","7.70","0.12K","-3.39%"
"Jul 13, 2016","7.97","7.84","7.97","7.71","0.11K","1.66%"
"Jul 12, 2016","7.84","8.00","8.28","7.84","0.27K","-2.00%"
"Jul 11, 2016","8.00","7.42","8.10","7.32","0.50K","7.82%"
"Jul 10, 2016","7.42","7.30","7.45","7.28","0.37K","1.64%"
"Jul 09, 2016","7.30","7.35","7.45","6.94","0.58K","-0.68%"
"Jul 08, 2016","7.35","6.72","7.45","6.72","0.39K","9.38%"
"Jul 07, 2016","6.72","6.95","7.20","6.70","0.32K","-3.31%"
"Jul 06, 2016","6.95","7.00","7.12","6.85","0.23K","-0.71%"
"Jul 05, 2016","7.00","7.00","7.06","6.79","0.09K","0.00%"
"Jul 04, 2016","7.00","6.80","7.16","6.79","0.27K","2.94%"
"Jul 03, 2016","6.80","7.15","7.33","6.80","0.34K","-4.90%"
"Jul 02, 2016","7.15","7.26","7.40","6.90","0.46K","-1.52%"
"Jul 01, 2016","7.26","7.03","7.44","7.03","0.60K","3.27%"
"Jun 30, 2016","7.03","7.02","7.30","6.95","0.70K","0.14%"
"Jun 29, 2016","7.02","6.85","7.08","6.77","0.34K","2.48%"
"Jun 28, 2016","6.85","7.03","7.16","6.85","0.18K","-2.56%"
"Jun 27, 2016","7.03","6.73","7.10","6.69","0.27K","4.46%"
"Jun 26, 2016","6.73","6.94","7.20","6.73","0.57K","-3.03%"
"Jun 25, 2016","6.94","7.04","7.30","6.67","2.18K","-1.42%"
"Jun 24, 2016","7.04","7.30","7.78","6.85","1.62K","-3.56%"
"Jun 23, 2016","7.30","7.35","7.67","6.87","1.51K","-0.68%"
"Jun 22, 2016","7.35","7.83","8.15","7.35","1.76K","-6.13%"
"Jun 21, 2016","7.83","8.13","8.25","7.50","1.08K","-3.69%"
"Jun 20, 2016","8.13","7.90","8.27","7.80","0.43K","2.91%"
"Jun 19, 2016","7.90","8.25","8.50","7.90","0.53K","-4.24%"
"Jun 18, 2016","8.25","8.27","8.61","7.90","0.73K","-0.24%"
"Jun 17, 2016","8.27","8.40","8.99","8.06","1.94K","-1.55%"
"Jun 16, 2016","8.40","8.04","8.70","8.04","0.90K","4.48%"
"Jun 15, 2016","8.04","8.05","8.53","7.88","0.60K","-0.12%"
"Jun 14, 2016","8.05","7.59","8.15","7.15","1.99K","6.06%"
"Jun 13, 2016","7.59","7.53","7.89","7.33","1.91K","0.80%"
"Jun 12, 2016","7.53","7.73","7.95","7.31","2.57K","-2.59%"
"Jun 11, 2016","7.73","7.94","7.97","7.73","0.38K","-2.64%"
"Jun 10, 2016","7.94","7.86","8.16","7.77","0.24K","1.02%"
"Jun 09, 2016","7.86","7.85","7.93","7.72","0.06K","0.13%"
"Jun 08, 2016","7.85","8.00","8.10","7.70","0.30K","-1.88%"
"Jun 07, 2016","8.00","7.75","8.00","7.62","0.38K","3.23%"
"Jun 06, 2016","7.75","7.74","7.88","7.60","0.54K","0.13%"
"Jun 05, 2016","7.74","8.10","8.16","7.62","0.96K","-4.44%"
"Jun 04, 2016","8.10","8.06","8.21","7.86","0.54K","0.50%"
"Jun 03, 2016","8.06","8.15","8.33","7.80","0.40K","-1.10%"
"Jun 02, 2016","8.15","8.20","8.30","7.96","0.17K","-0.61%"
"Jun 01, 2016","8.20","8.17","8.32","7.95","0.15K","0.37%"
"May 31, 2016","8.17","8.13","8.33","7.96","0.16K","0.49%"
"May 30, 2016","8.13","8.08","8.32","7.94","0.09K","0.62%"
"May 29, 2016","8.08","7.00","8.40","6.92","0.73K","15.43%"
"May 28, 2016","7.00","7.45","7.84","7.00","0.25K","-6.04%"
"May 27, 2016","7.45","7.35","7.49","7.00","0.62K","1.36%"
"May 26, 2016","7.35","7.48","7.75","7.35","0.02K","-1.74%"
"May 25, 2016","7.48","7.78","7.88","7.43","0.42K","-3.86%"
"May 24, 2016","7.78","8.02","8.14","7.70","0.19K","-2.99%"
"May 23, 2016","8.02","8.03","8.10","7.84","0.14K","-0.12%"
"May 22, 2016","8.03","8.15","8.28","7.85","0.13K","-1.47%"
"May 21, 2016","8.15","7.81","8.15","0.02","0.52K","4.35%"
"May 20, 2016","7.81","7.71","8.59","7.65","0.64K","1.30%"
"May 19, 2016","7.71","7.21","7.80","7.21","0.46K","6.93%"
"May 18, 2016","7.21","7.26","7.40","7.15","0.21K","-0.69%"
"May 17, 2016","7.26","7.38","7.38","7.20","0.05K","-1.63%"
"May 16, 2016","7.38","7.06","7.74","7.06","0.45K","4.53%"
"May 15, 2016","7.06","6.97","7.10","6.91","0.24K","1.29%"
"May 14, 2016","6.97","6.96","7.00","6.84","0.13K","0.14%"
"May 13, 2016","6.96","6.82","6.96","6.69","0.38K","2.05%"
"May 12, 2016","6.82","6.79","6.83","6.66","0.04K","0.44%"
"May 11, 2016","6.79","6.70","6.84","6.68","0.20K","1.34%"
"May 10, 2016","6.70","6.59","6.78","6.53","0.05K","1.67%"
"May 09, 2016","6.59","6.68","6.72","6.52","0.07K","-1.35%"
"May 08, 2016","6.68","6.61","6.80","6.61","0.07K","1.06%"
"May 07, 2016","6.61","6.84","6.84","6.52","0.11K","-3.36%"
"May 06, 2016","6.84","6.79","6.85","6.67","0.04K","0.74%"
"May 05, 2016","6.79","6.85","6.92","6.75","0.03K","-0.88%"
"May 04, 2016","6.85","6.83","6.98","6.76","0.03K","0.29%"
"May 03, 2016","6.83","6.85","6.88","6.74","0.05K","-0.29%"
"May 02, 2016","6.85","6.76","6.85","6.53","0.18K","1.33%"
"May 01, 2016","6.76","6.75","6.83","6.59","0.08K","0.15%"
"Apr 30, 2016","6.75","6.65","6.85","6.53","0.25K","1.50%"
"Apr 29, 2016","6.65","6.47","6.70","6.35","0.19K","2.78%"
"Apr 28, 2016","6.47","6.27","6.52","6.16","0.10K","3.19%"
"Apr 27, 2016","6.27","6.12","6.61","6.00","0.32K","2.45%"
"Apr 26, 2016","6.12","6.25","6.28","5.90","0.18K","-2.08%"
"Apr 25, 2016","6.25","6.51","6.51","6.12","0.23K","-3.99%"
"Apr 24, 2016","6.51","6.55","6.59","6.41","0.11K","-0.61%"
"Apr 23, 2016","6.55","6.43","6.55","6.27","0.06K","1.87%"
"Apr 22, 2016","6.43","6.21","6.46","6.15","0.10K","3.54%"
"Apr 21, 2016","6.21","6.35","6.42","6.21","0.11K","-2.20%"
"Apr 20, 2016","6.35","6.46","6.58","6.32","0.30K","-1.70%"
"Apr 19, 2016","6.46","6.26","6.50","6.26","0.15K","3.19%"
"Apr 18, 2016","6.26","6.36","6.42","6.10","0.15K","-1.57%"
"Apr 17, 2016","6.36","6.39","6.56","6.30","0.17K","-0.47%"
"Apr 16, 2016","6.39","6.08","6.45","6.03","0.37K","5.10%"
"Apr 15, 2016","6.08","6.44","6.55","6.03","0.29K","-5.59%"
"Apr 14, 2016","6.44","6.45","6.52","6.32","0.02K","-0.16%"
"Apr 13, 2016","6.45","6.52","7.00","6.35","0.25K","-1.07%"
"Apr 12, 2016","6.52","6.30","6.53","6.25","0.10K","3.49%"
"Apr 11, 2016","6.30","6.35","6.58","6.30","0.14K","-0.79%"
"Apr 10, 2016","6.35","6.63","6.87","6.10","0.24K","-4.22%"
"Apr 09, 2016","6.63","7.01","7.08","6.25","0.12K","-5.42%"
"Apr 08, 2016","7.01","6.94","7.10","6.87","0.03K","1.01%"
"Apr 07, 2016","6.94","6.99","7.10","6.90","0.02K","-0.72%"
"Apr 06, 2016","6.99","7.04","7.21","6.99","0.05K","-0.71%"
"Apr 05, 2016","7.04","6.92","7.35","6.92","0.10K","1.73%"
"Apr 04, 2016","6.92","7.04","7.08","6.92","0.07K","-1.70%"
"Apr 03, 2016","7.04","7.12","7.19","6.50","0.53K","-1.12%"
"Apr 02, 2016","7.12","7.10","7.44","7.00","0.33K","0.28%"
"Apr 01, 2016","7.10","6.85","7.10","6.76","0.05K","3.65%"
"Mar 31, 2016","6.85","7.03","7.03","6.78","0.03K","-2.56%"
