"Date","Price","Open","High","Low","Vol.","Change %"
"May 05, 2017","1,518.03","1,536.42","1,597.90","1,491.33","7.86K","-1.13%"
"May 04, 2017","1,535.42","1,513.60","1,618.60","1,450.00","9.17K","1.44%"
"May 03, 2017","1,513.60","1,454.50","1,521.86","1,446.25","5.19K","4.01%"
"May 02, 2017","1,455.20","1,397.24","1,469.98","1,381.46","5.16K","4.15%"
"May 01, 2017","1,397.24","1,350.72","1,429.90","1,335.20","5.31K","3.44%"
"Apr 30, 2017","1,350.72","1,335.93","1,351.99","1,309.37","1.78K","1.11%"
"Apr 29, 2017","1,335.93","1,328.64","1,339.23","1,312.00","2.08K","0.55%"
"Apr 28, 2017","1,328.64","1,323.60","1,353.44","1,292.14","3.33K","-0.38%"
"Apr 27, 2017","1,333.70","1,290.52","1,345.47","1,290.51","3.32K","3.35%"
"Apr 26, 2017","1,290.51","1,276.07","1,314.70","1,269.80","-","1.11%"
"Apr 25, 2017","1,276.35","1,251.02","1,280.00","1,248.42","-","2.02%"
"Apr 24, 2017","1,251.02","1,242.48","1,258.00","1,234.10","-","0.69%"
"Apr 23, 2017","1,242.48","1,235.49","1,245.00","1,228.00","1.30K","0.57%"
"Apr 22, 2017","1,235.49","1,249.00","1,250.00","1,212.00","1.66K","-1.08%"
"Apr 21, 2017","1,249.00","1,241.88","1,254.91","1,236.03","1.99K","0.57%"
"Apr 20, 2017","1,241.87","1,209.00","1,249.48","1,206.63","-","2.72%"
"Apr 19, 2017","1,209.00","1,202.38","1,212.56","1,197.10","-","0.55%"
"Apr 18, 2017","1,202.38","1,198.95","1,218.00","1,197.10","2.14K","0.41%"
"Apr 17, 2017","1,197.50","1,180.99","1,210.99","1,175.00","1.86K","1.40%"
"Apr 16, 2017","1,181.00","1,184.27","1,193.33","1,175.00","0.66K","0.51%"
"Apr 15, 2017","1,175.01","1,187.99","1,197.00","1,170.06","1.14K","-1.09%"
"Apr 14, 2017","1,187.99","1,174.13","1,197.99","1,168.95","1.64K","1.18%"
"Apr 13, 2017","1,174.13","1,219.15","1,219.50","1,151.00","2.87K","-3.69%"
"Apr 12, 2017","1,219.15","1,223.50","1,230.41","1,210.78","1.42K","-0.36%"
"Apr 11, 2017","1,223.50","1,211.23","1,234.48","1,198.00","-","1.01%"
"Apr 10, 2017","1,211.23","1,211.00","1,219.00","1,199.08","1.62K","0.02%"
"Apr 09, 2017","1,211.00","1,182.47","1,220.00","1,175.39","1.93K","2.41%"
"Apr 08, 2017","1,182.47","1,191.88","1,205.00","1,170.82","0.01K","-0.79%"
"Apr 07, 2017","1,191.88","1,191.56","1,205.00","1,175.20","1.74K","0.03%"
"Apr 06, 2017","1,191.56","1,138.16","1,206.30","1,138.16","3.86K","4.69%"
"Apr 05, 2017","1,138.16","1,142.00","1,146.88","1,112.73","2.28K","-0.34%"
"Apr 04, 2017","1,142.00","1,148.43","1,165.65","1,125.00","3.24K","-0.56%"
"Apr 03, 2017","1,148.43","1,107.46","1,161.40","1,107.22","4.13K","3.70%"
"Apr 02, 2017","1,107.46","1,091.73","1,116.84","1,081.00","3.05K","1.44%"
"Apr 01, 2017","1,091.73","1,079.78","1,108.22","1,070.00","2.54K","1.11%"
"Mar 31, 2017","1,079.78","1,040.00","1,088.90","1,040.00","3.66K","3.83%"
"Mar 30, 2017","1,040.00","1,042.14","1,052.50","1,022.79","3.22K","-0.33%"
"Mar 29, 2017","1,043.43","1,043.30","1,060.06","1,006.90","3.69K","0.01%"
"Mar 28, 2017","1,043.28","1,039.85","1,067.79","1,016.13","4.58K","0.33%"
"Mar 27, 2017","1,039.85","961.88","1,044.44","948.32","3.33K","8.11%"
"Mar 26, 2017","961.88","951.17","994.57","923.01","2.85K","1.14%"
"Mar 25, 2017","951.08","921.30","960.00","881.89","4.83K","3.86%"
"Mar 24, 2017","915.71","1,024.03","1,033.00","911.23","4.80K","-10.58%"
"Mar 23, 2017","1,024.03","1,032.01","1,051.00","1,010.00","2.45K","-0.77%"
"Mar 22, 2017","1,032.01","1,109.99","1,113.00","979.65","3.83K","-7.06%"
"Mar 21, 2017","1,110.37","1,030.00","1,115.00","1,030.00","3.49K","7.80%"
"Mar 20, 2017","1,030.00","1,017.94","1,040.00","902.00","-","1.19%"
"Mar 19, 2017","1,017.94","951.00","1,040.00","943.90","4.30K","6.59%"
"Mar 18, 2017","954.99","1,021.16","1,078.83","925.00","6.80K","-6.48%"
"Mar 17, 2017","1,021.16","1,163.50","1,163.50","1,021.16","8.08K","-12.47%"
"Mar 16, 2017","1,166.64","1,252.92","1,255.81","1,102.94","6.10K","-6.88%"
"Mar 15, 2017","1,252.90","1,243.99","1,259.00","1,238.50","2.16K","0.72%"
"Mar 14, 2017","1,243.99","1,230.00","1,259.72","1,218.00","2.52K","1.14%"
"Mar 13, 2017","1,230.00","1,224.37","1,239.97","1,180.00","4.08K","0.46%"
"Mar 12, 2017","1,224.37","1,174.97","1,231.94","1,138.48","1.86K","4.20%"
"Mar 11, 2017","1,174.97","1,111.00","1,191.09","1,105.00","-","5.76%"
"Mar 10, 2017","1,111.00","1,187.19","1,310.87","1,085.87","8.29K","-6.42%"
"Mar 09, 2017","1,187.19","1,143.39","1,205.40","1,105.00","2.29K","3.83%"
"Mar 08, 2017","1,143.39","1,224.92","1,238.11","1,131.34","3.16K","-6.66%"
"Mar 07, 2017","1,224.92","1,275.00","1,279.88","1,170.00","4.08K","-3.93%"
"Mar 06, 2017","1,275.00","1,267.98","1,279.91","1,257.39","1.01K","0.55%"
"Mar 05, 2017","1,267.98","1,261.27","1,275.82","1,237.78","1.20K","0.53%"
"Mar 04, 2017","1,261.27","1,277.00","1,280.23","1,237.95","1.41K","-1.23%"
"Mar 03, 2017","1,277.00","1,253.34","1,288.00","1,235.28","2.73K","1.59%"
"Mar 02, 2017","1,257.00","1,225.00","1,280.01","1,212.42","2.83K","2.86%"
"Mar 01, 2017","1,222.03","1,180.00","1,230.00","1,177.18","2.13K","3.56%"
"Feb 28, 2017","1,180.00","1,190.21","1,208.49","1,175.81","2.03K","-0.86%"
"Feb 27, 2017","1,190.21","1,167.00","1,196.99","1,162.00","1.84K","1.99%"
"Feb 26, 2017","1,167.00","1,146.83","1,184.44","1,130.00","1.72K","1.76%"
"Feb 25, 2017","1,146.83","1,185.00","1,185.00","1,124.20","2.22K","-3.22%"
"Feb 24, 2017","1,185.00","1,182.00","1,214.97","1,140.83","5.00K","0.56%"
"Feb 23, 2017","1,178.44","1,125.67","1,193.43","1,122.09","3.01K","4.69%"
"Feb 22, 2017","1,125.67","1,128.46","1,139.50","1,105.00","2.20K","-0.25%"
"Feb 21, 2017","1,128.46","1,086.53","1,132.74","1,080.00","2.58K","5.47%"
"Feb 20, 2017","1,069.93","1,055.61","1,073.70","1,045.47","1.13K","1.34%"
"Feb 19, 2017","1,055.77","1,058.91","1,063.00","1,042.95","0.52K","-0.30%"
"Feb 18, 2017","1,058.91","1,052.06","1,069.79","1,051.00","1.47K","0.65%"
"Feb 17, 2017","1,052.06","1,039.87","1,063.92","1,036.00","2.17K","1.17%"
"Feb 16, 2017","1,039.87","1,015.75","1,047.43","1,015.75","1.91K","2.37%"
"Feb 15, 2017","1,015.75","1,016.47","1,020.00","1,001.59","1.25K","-0.07%"
"Feb 14, 2017","1,016.47","996.39","1,024.90","992.09","1.85K","2.02%"
"Feb 13, 2017","996.39","1,001.02","1,010.00","982.01","1.31K","-0.46%"
"Feb 12, 2017","1,001.02","1,011.00","1,013.70","999.00","0.83K","-0.99%"
"Feb 11, 2017","1,011.00","1,002.73","1,018.49","994.00","1.31K","0.83%"
"Feb 10, 2017","1,002.73","987.43","1,010.00","949.99","2.78K","1.45%"
"Feb 09, 2017","988.38","1,055.84","1,079.91","944.00","6.51K","-6.39%"
"Feb 08, 2017","1,055.84","1,051.00","1,069.91","1,025.40","2.97K","0.46%"
"Feb 07, 2017","1,051.00","1,024.47","1,055.00","1,023.82","1.96K","2.64%"
"Feb 06, 2017","1,024.00","1,017.89","1,029.91","1,013.75","0.80K","0.60%"
"Feb 05, 2017","1,017.89","1,029.39","1,036.00","1,005.40","1.15K","-1.12%"
"Feb 04, 2017","1,029.39","1,015.21","1,043.89","1,001.80","1.81K","1.40%"
"Feb 03, 2017","1,015.21","1,010.00","1,037.52","981.76","3.20K","0.52%"
"Feb 02, 2017","1,010.00","988.79","1,013.99","977.47","2.58K","2.14%"
"Feb 01, 2017","988.79","968.17","990.00","966.40","2.38K","1.96%"
"Jan 31, 2017","969.74","920.58","974.97","919.01","3.31K","5.34%"
"Jan 30, 2017","920.58","915.70","925.00","915.00","1.29K","0.53%"
"Jan 29, 2017","915.70","918.36","923.76","915.70","0.60K","-0.29%"
"Jan 28, 2017","918.36","922.30","923.47","917.01","0.73K","-0.43%"
"Jan 27, 2017","922.30","914.93","925.00","910.00","1.44K","0.81%"
"Jan 26, 2017","914.93","897.00","921.78","895.54","-","2.01%"
"Jan 25, 2017","896.89","886.43","903.33","886.43","1.27K","1.00%"
"Jan 24, 2017","888.00","918.17","928.53","886.00","3.16K","-3.26%"
"Jan 23, 2017","917.97","925.01","929.92","912.63","1.20K","-0.76%"
"Jan 22, 2017","925.01","925.30","939.91","888.00","2.00K","-0.03%"
"Jan 21, 2017","925.30","898.62","928.08","896.08","2.08K","2.97%"
"Jan 20, 2017","898.62","900.11","907.10","885.00","1.63K","-0.17%"
"Jan 19, 2017","900.11","892.31","909.00","888.00","2.53K","0.87%"
"Jan 18, 2017","892.31","906.39","917.00","856.00","3.30K","-1.55%"
"Jan 17, 2017","906.39","832.81","920.00","832.81","4.55K","8.84%"
"Jan 16, 2017","832.81","827.14","840.01","822.15","1.34K","0.69%"
"Jan 15, 2017","827.14","818.65","833.00","811.93","1.18K","1.04%"
"Jan 14, 2017","818.65","832.90","846.95","811.00","1.68K","-1.71%"
"Jan 13, 2017","832.90","807.79","838.95","776.81","2.99K","3.11%"
"Jan 12, 2017","807.79","789.89","838.00","756.00","4.23K","2.27%"
"Jan 11, 2017","789.88","909.52","924.59","765.43","9.82K","-13.15%"
"Jan 10, 2017","909.52","905.01","916.67","898.10","1.20K","0.50%"
"Jan 09, 2017","905.01","916.82","916.82","878.00","1.32K","-1.08%"
"Jan 08, 2017","914.88","908.00","940.00","890.00","1.98K","0.76%"
"Jan 07, 2017","908.00","895.72","912.67","814.88","5.26K","1.37%"
"Jan 06, 2017","895.72","1,004.40","1,052.67","870.29","5.75K","-10.96%"
"Jan 05, 2017","1,005.99","1,133.22","1,150.50","884.44","8.50K","-11.23%"
"Jan 04, 2017","1,133.22","1,039.31","1,150.00","1,000.86","5.57K","9.15%"
"Jan 03, 2017","1,038.25","1,017.79","1,039.84","1,010.11","1.67K","2.01%"
"Jan 02, 2017","1,017.79","1,001.00","1,034.93","998.07","2.24K","1.98%"
"Jan 01, 2017","998.07","967.45","1,005.93","961.39","1.45K","3.17%"
"Dec 31, 2016","967.45","958.52","969.00","940.01","-","0.96%"
"Dec 30, 2016","958.23","970.53","972.07","921.77","2.16K","-2.02%"
"Dec 29, 2016","978.00","974.35","981.31","951.50","2.49K","0.20%"
"Dec 28, 2016","976.00","933.00","977.76","933.00","3.15K","4.61%"
"Dec 27, 2016","933.00","901.50","939.00","900.00","1.77K","3.49%"
"Dec 26, 2016","901.50","900.00","917.53","888.96","1.84K","0.76%"
"Dec 25, 2016","894.69","895.47","900.34","853.37","1.62K","0.07%"
"Dec 24, 2016","894.07","918.20","923.36","884.33","1.56K","-2.61%"
"Dec 23, 2016","918.01","860.00","921.91","859.01","4.13K","6.75%"
"Dec 22, 2016","860.00","830.00","875.87","826.02","2.49K","3.61%"
"Dec 21, 2016","830.00","800.01","830.00","800.01","1.93K","3.38%"
"Dec 20, 2016","802.88","792.54","806.00","790.00","1.20K","1.41%"
"Dec 19, 2016","791.70","794.21","794.44","790.50","0.65K","-0.32%"
"Dec 18, 2016","794.21","794.39","794.41","786.50","0.32K","0.16%"
"Dec 17, 2016","792.97","785.41","795.00","785.33","0.62K","0.96%"
"Dec 16, 2016","785.41","778.50","785.98","776.00","1.07K","0.94%"
"Dec 15, 2016","778.11","777.56","781.50","776.53","0.76K","0.07%"
"Dec 14, 2016","777.56","777.37","783.09","774.00","0.91K","-0.38%"
"Dec 13, 2016","780.50","778.07","788.43","770.00","1.05K","0.31%"
"Dec 12, 2016","778.07","771.68","782.90","770.00","1.03K","0.83%"
"Dec 11, 2016","771.68","775.00","775.42","763.46","0.63K","-0.43%"
"Dec 10, 2016","775.00","771.68","778.55","771.24","0.69K","0.44%"
"Dec 09, 2016","771.63","770.29","774.84","767.01","0.81K","0.44%"
"Dec 08, 2016","768.22","764.99","775.02","762.00","0.79K","0.63%"
"Dec 07, 2016","763.43","758.38","770.00","753.78","0.81K","0.67%"
"Dec 06, 2016","758.38","753.37","760.03","752.00","1.16K","0.27%"
"Dec 05, 2016","756.34","769.00","770.00","745.93","1.62K","-1.65%"
"Dec 04, 2016","769.00","764.74","772.57","763.00","0.56K","0.56%"
"Dec 03, 2016","764.74","773.50","773.51","757.12","0.67K","-1.13%"
"Dec 02, 2016","773.50","752.49","781.98","752.49","2.47K","2.79%"
"Dec 01, 2016","752.49","742.40","754.50","740.89","1.29K","1.36%"
"Nov 30, 2016","742.40","732.00","743.56","731.02","1.17K","1.42%"
"Nov 29, 2016","732.00","732.64","735.55","728.50","-","-0.32%"
"Nov 28, 2016","734.37","729.93","736.07","728.10","0.82K","0.61%"
"Nov 27, 2016","729.93","733.17","739.00","727.20","0.64K","-0.44%"
"Nov 26, 2016","733.17","740.50","743.30","726.00","0.68K","-1.05%"
"Nov 25, 2016","740.92","738.44","743.00","730.34","0.98K","0.34%"
"Nov 24, 2016","738.44","741.98","745.11","730.00","0.87K","-0.48%"
"Nov 23, 2016","741.98","749.76","750.00","732.69","1.28K","-1.04%"
"Nov 22, 2016","749.76","738.00","752.61","733.83","1.79K","1.59%"
"Nov 21, 2016","738.00","729.68","741.00","728.33","0.55K","1.14%"
"Nov 20, 2016","729.68","751.99","756.84","714.76","1.41K","-2.97%"
"Nov 19, 2016","751.99","752.23","762.00","746.37","1.42K","-0.03%"
"Nov 18, 2016","752.23","739.09","752.91","733.10","1.73K","1.78%"
"Nov 17, 2016","739.10","741.60","756.99","733.30","3.45K","-0.34%"
"Nov 16, 2016","741.60","711.31","744.80","709.00","2.47K","4.26%"
"Nov 15, 2016","711.31","706.99","717.00","706.08","0.85K","0.61%"
"Nov 14, 2016","706.99","701.51","709.00","697.79","0.79K","0.60%"
"Nov 13, 2016","702.78","704.00","705.00","685.33","1.07K","-0.17%"
"Nov 12, 2016","704.00","717.75","719.10","701.35","0.72K","-1.92%"
"Nov 11, 2016","717.75","714.00","718.60","712.00","0.72K","0.53%"
"Nov 10, 2016","714.00","722.40","724.70","708.31","1.23K","-1.16%"
"Nov 09, 2016","722.40","712.50","744.80","708.68","2.76K","1.39%"
"Nov 08, 2016","712.50","707.64","718.30","704.36","0.97K","0.66%"
"Nov 07, 2016","707.81","715.50","715.50","700.16","0.90K","-1.07%"
"Nov 06, 2016","715.50","706.17","721.46","702.88","0.64K","1.28%"
"Nov 05, 2016","706.48","707.09","714.47","701.25","0.63K","-0.15%"
"Nov 04, 2016","707.51","703.72","710.00","690.10","1.86K","2.21%"
"Nov 03, 2016","692.20","745.80","750.50","673.41","4.17K","-6.29%"
"Nov 02, 2016","738.65","731.05","739.00","723.25","1.84K","0.67%"
"Nov 01, 2016","733.75","698.92","739.49","697.91","2.32K","4.98%"
"Oct 31, 2016","698.92","700.92","708.90","685.70","0.98K","-0.29%"
"Oct 30, 2016","700.92","713.99","713.99","690.01","1.75K","-1.83%"
"Oct 29, 2016","713.99","690.00","722.01","688.35","1.65K","3.48%"
"Oct 28, 2016","690.00","686.79","691.78","683.00","1.11K","0.47%"
"Oct 27, 2016","686.79","677.32","687.84","674.63","1.53K","1.40%"
"Oct 26, 2016","677.32","656.00","679.00","655.30","1.60K","3.25%"
"Oct 25, 2016","656.00","652.63","664.00","651.99","1.60K","0.52%"
"Oct 24, 2016","652.63","657.68","657.88","645.81","1.36K","-0.77%"
"Oct 23, 2016","657.68","661.22","669.00","652.80","0.79K","-0.54%"
"Oct 22, 2016","661.22","634.43","669.86","630.69","1.48K","4.22%"
"Oct 21, 2016","634.43","630.05","635.14","630.05","0.73K","0.70%"
"Oct 20, 2016","630.05","631.50","633.42","627.01","-","-0.23%"
"Oct 19, 2016","631.50","636.97","639.64","623.73","1.05K","-0.86%"
"Oct 18, 2016","636.97","640.98","641.10","634.10","0.59K","-0.62%"
"Oct 17, 2016","640.98","643.55","643.55","637.80","0.61K","-0.03%"
"Oct 16, 2016","641.15","640.75","645.06","638.75","0.18K","0.06%"
"Oct 15, 2016","640.75","639.19","647.00","636.40","0.54K","0.02%"
"Oct 14, 2016","640.61","634.24","643.00","631.69","0.94K","1.00%"
"Oct 13, 2016","634.24","635.28","639.93","630.15","0.75K","-0.30%"
"Oct 12, 2016","636.13","643.35","643.41","633.28","0.78K","-1.12%"
"Oct 11, 2016","643.35","618.87","645.41","616.32","1.43K","3.97%"
"Oct 10, 2016","618.76","616.51","619.90","614.83","0.76K","0.36%"
"Oct 09, 2016","616.51","620.79","620.79","615.01","0.37K","-0.69%"
"Oct 08, 2016","620.79","618.53","623.10","617.55","0.52K","0.37%"
"Oct 07, 2016","618.53","615.00","623.00","611.35","1.66K","0.57%"
"Oct 06, 2016","615.00","614.96","615.97","611.26","0.39K","0.01%"
"Oct 05, 2016","614.96","612.00","616.09","608.94","0.83K","0.48%"
"Oct 04, 2016","612.00","613.60","613.60","608.04","0.41K","-0.26%"
"Oct 03, 2016","613.60","611.84","613.66","609.02","0.57K","0.29%"
"Oct 02, 2016","611.84","614.39","615.98","607.15","0.35K","-0.41%"
"Oct 01, 2016","614.39","612.50","617.30","612.00","0.44K","0.31%"
"Sep 30, 2016","612.50","607.37","612.50","605.07","0.54K","0.84%"
"Sep 29, 2016","607.37","605.00","609.30","604.25","0.49K","0.39%"
"Sep 28, 2016","605.00","606.51","607.59","601.85","0.42K","-0.25%"
"Sep 27, 2016","606.51","608.98","609.11","600.69","0.72K","-0.41%"
"Sep 26, 2016","608.98","600.00","608.98","599.00","0.77K","1.50%"
"Sep 25, 2016","600.00","604.00","604.00","598.00","0.45K","-0.66%"
"Sep 24, 2016","604.00","604.17","606.92","601.50","0.31K","-0.03%"
"Sep 23, 2016","604.17","595.05","604.56","595.05","0.51K","1.53%"
"Sep 22, 2016","595.05","599.65","600.76","595.05","0.50K","-0.77%"
"Sep 21, 2016","599.65","603.80","603.80","592.00","0.99K","-0.88%"
"Sep 20, 2016","605.00","609.20","612.00","605.00","0.88K","-0.69%"
"Sep 19, 2016","609.20","611.99","614.59","605.06","0.62K","-0.46%"
"Sep 18, 2016","611.99","606.80","614.51","606.80","0.33K","0.86%"
"Sep 17, 2016","606.80","607.98","610.08","604.60","0.33K","-0.19%"
"Sep 16, 2016","607.98","609.96","613.00","606.67","0.45K","-0.32%"
"Sep 15, 2016","609.96","612.04","615.80","609.05","0.53K","-0.37%"
"Sep 14, 2016","612.24","615.29","616.84","610.90","0.66K","-0.50%"
"Sep 13, 2016","615.29","611.11","617.00","607.76","0.74K","0.68%"
"Sep 12, 2016","611.11","608.26","613.54","607.15","0.51K","0.47%"
"Sep 11, 2016","608.26","624.89","634.00","596.48","0.80K","-2.66%"
"Sep 10, 2016","624.89","626.10","629.22","622.81","0.44K","-0.19%"
"Sep 09, 2016","626.10","631.12","631.12","621.25","0.58K","-0.80%"
"Sep 08, 2016","631.12","617.34","634.06","615.00","0.97K","2.23%"
"Sep 07, 2016","617.34","612.00","617.38","606.35","1.02K","0.87%"
"Sep 06, 2016","612.00","609.87","614.00","605.00","0.49K","0.35%"
"Sep 05, 2016","609.87","609.74","612.30","602.00","0.73K","0.02%"
"Sep 04, 2016","609.74","601.00","616.68","599.37","0.96K","1.45%"
"Sep 03, 2016","601.00","577.10","605.33","572.13","1.28K","4.14%"
"Sep 02, 2016","577.10","572.00","577.10","565.56","1.06K","0.89%"
"Sep 01, 2016","572.00","574.22","575.00","568.23","1.01K","-0.39%"
"Aug 31, 2016","574.22","577.00","578.83","570.34","0.49K","-0.86%"
"Aug 30, 2016","579.21","575.49","581.70","573.42","0.72K","0.65%"
"Aug 29, 2016","575.49","576.04","582.01","570.47","0.86K","-0.10%"
"Aug 28, 2016","576.04","570.22","580.97","568.46","0.56K","1.02%"
"Aug 27, 2016","570.22","579.35","579.71","564.27","0.65K","-1.61%"
"Aug 26, 2016","579.56","576.94","580.51","572.99","0.33K","0.45%"
"Aug 25, 2016","576.94","580.98","582.25","572.99","1.34K","-0.61%"
"Aug 24, 2016","580.47","584.86","587.71","579.36","0.51K","-0.50%"
"Aug 23, 2016","583.38","584.99","588.99","580.10","0.78K","-0.28%"
"Aug 22, 2016","584.99","581.53","589.00","579.85","0.80K","0.59%"
"Aug 21, 2016","581.53","581.33","586.12","577.52","0.39K","-0.11%"
"Aug 20, 2016","582.15","572.90","583.99","572.03","0.47K","1.61%"
"Aug 19, 2016","572.90","575.56","577.99","572.22","-","-0.46%"
"Aug 18, 2016","575.56","573.28","579.36","570.81","0.61K","0.40%"
"Aug 17, 2016","573.28","579.61","581.06","569.54","0.75K","-1.09%"
"Aug 16, 2016","579.61","566.52","587.80","566.51","1.21K","2.31%"
"Aug 15, 2016","566.52","570.56","574.54","561.48","0.79K","-0.71%"
"Aug 14, 2016","570.56","584.82","584.82","562.00","1.01K","-2.44%"
"Aug 13, 2016","584.82","588.32","590.79","583.09","0.52K","-0.59%"
"Aug 12, 2016","588.32","588.01","590.79","582.51","0.95K","0.05%"
"Aug 11, 2016","588.01","591.00","599.98","588.00","1.59K","-0.35%"
"Aug 10, 2016","590.06","586.22","602.85","582.00","1.87K","0.66%"
"Aug 09, 2016","586.22","591.83","592.00","583.28","1.06K","-0.95%"
"Aug 08, 2016","591.83","595.00","597.35","585.00","0.94K","-0.53%"
"Aug 07, 2016","595.00","591.76","606.07","581.36","1.34K","0.55%"
"Aug 06, 2016","591.76","575.64","594.32","570.40","1.05K","2.80%"
"Aug 05, 2016","575.64","580.77","583.67","569.59","0.93K","-1.50%"
"Aug 04, 2016","584.41","569.82","588.06","566.17","2.72K","2.56%"
"Aug 03, 2016","569.82","532.01","569.82","515.27","4.71K","7.11%"
"Aug 02, 2016","532.00","602.55","610.50","502.75","7.75K","-11.71%"
"Aug 01, 2016","602.55","622.57","626.90","602.55","2.57K","-3.22%"
"Jul 31, 2016","622.57","655.66","655.66","620.00","1.38K","-4.75%"
"Jul 30, 2016","653.59","656.86","658.18","651.90","0.45K","-0.50%"
"Jul 29, 2016","656.86","656.08","659.57","651.70","1.00K","0.12%"
"Jul 28, 2016","656.08","656.98","660.90","651.70","0.88K","-0.14%"
"Jul 27, 2016","656.98","651.82","662.59","648.00","1.73K","1.07%"
"Jul 26, 2016","650.00","651.74","659.10","644.18","1.15K","-0.27%"
"Jul 25, 2016","651.74","663.37","663.50","651.74","0.86K","-1.75%"
"Jul 24, 2016","663.37","657.72","668.44","651.98","0.88K","0.86%"
"Jul 23, 2016","657.72","651.15","660.00","645.94","0.71K","1.01%"
"Jul 22, 2016","651.15","665.88","668.97","644.54","1.53K","-2.21%"
"Jul 21, 2016","665.88","666.16","669.46","658.89","0.53K","-0.04%"
"Jul 20, 2016","666.16","673.09","676.15","660.79","1.58K","-1.03%"
"Jul 19, 2016","673.09","674.79","676.55","666.02","0.97K","-0.25%"
"Jul 18, 2016","674.79","681.86","686.00","667.58","1.29K","-1.04%"
"Jul 17, 2016","681.86","666.48","684.00","661.52","0.93K","2.66%"
"Jul 16, 2016","664.21","665.15","669.10","661.00","0.42K","-0.14%"
"Jul 15, 2016","665.15","662.99","669.00","660.00","1.15K","0.33%"
"Jul 14, 2016","662.99","656.88","664.01","652.90","1.10K","0.02%"
"Jul 13, 2016","662.88","665.68","667.71","659.38","0.88K","-1.09%"
"Jul 12, 2016","670.17","651.70","674.89","647.20","0.99K","2.63%"
"Jul 11, 2016","652.98","651.96","663.32","645.54","0.81K","0.27%"
"Jul 10, 2016","651.20","652.78","655.65","642.42","0.44K","-0.12%"
"Jul 09, 2016","652.00","670.54","670.54","630.03","1.91K","-2.40%"
"Jul 08, 2016","668.00","642.00","669.00","636.09","1.74K","4.45%"
"Jul 07, 2016","639.54","678.29","680.60","612.00","2.87K","-6.00%"
"Jul 06, 2016","680.37","669.21","681.99","666.53","0.93K","2.14%"
"Jul 05, 2016","666.10","675.00","680.45","663.59","0.88K","-1.32%"
"Jul 04, 2016","675.00","655.84","683.11","645.00","1.72K","2.92%"
"Jul 03, 2016","655.84","702.31","703.96","649.88","1.54K","-6.62%"
"Jul 02, 2016","702.31","674.00","702.31","674.00","1.24K","4.20%"
"Jul 01, 2016","674.00","669.35","686.50","667.70","2.08K","0.64%"
"Jun 30, 2016","669.70","642.81","672.00","635.18","1.50K","4.28%"
"Jun 29, 2016","642.22","647.50","648.35","620.00","1.92K","-1.09%"
"Jun 28, 2016","649.32","663.50","664.86","640.00","2.47K","-2.14%"
"Jun 27, 2016","663.50","630.00","664.08","627.00","1.27K","5.32%"
"Jun 26, 2016","630.00","673.89","676.21","615.26","1.33K","-6.51%"
"Jun 25, 2016","673.89","672.20","703.34","641.41","2.25K","0.25%"
"Jun 24, 2016","672.20","627.38","714.01","627.38","5.92K","7.15%"
"Jun 23, 2016","627.38","599.06","634.99","551.49","4.78K","4.23%"
"Jun 22, 2016","601.94","667.72","679.85","580.00","7.18K","-9.85%"
"Jun 21, 2016","667.72","735.39","735.39","630.20","8.38K","-9.20%"
"Jun 20, 2016","735.39","765.49","768.83","725.03","3.88K","-3.93%"
"Jun 19, 2016","765.49","758.11","769.99","745.03","2.49K","0.97%"
"Jun 18, 2016","758.11","749.67","780.28","728.87","5.97K","1.05%"
"Jun 17, 2016","750.20","766.66","775.79","705.00","5.41K","-1.68%"
"Jun 16, 2016","763.01","696.00","776.71","695.57","5.71K","10.10%"
"Jun 15, 2016","693.01","685.75","697.59","671.73","1.89K","1.06%"
"Jun 14, 2016","685.75","703.37","703.95","650.10","4.35K","-2.47%"
"Jun 13, 2016","703.15","667.06","717.79","659.25","3.94K","5.41%"
"Jun 12, 2016","667.06","609.42","682.23","603.50","5.12K","9.46%"
"Jun 11, 2016","609.42","579.77","609.44","579.28","1.67K","5.11%"
"Jun 10, 2016","579.77","575.01","581.80","572.88","1.38K","0.83%"
"Jun 09, 2016","575.01","581.98","581.98","571.60","1.37K","-1.20%"
"Jun 08, 2016","581.98","578.20","582.13","571.71","1.35K","0.65%"
"Jun 07, 2016","578.20","585.00","589.91","566.46","3.44K","-1.16%"
"Jun 06, 2016","585.00","574.07","586.30","573.35","1.02K","1.90%"
"Jun 05, 2016","574.07","572.45","583.67","568.07","1.17K","0.28%"
"Jun 04, 2016","572.45","569.00","588.71","562.39","2.46K","0.61%"
"Jun 03, 2016","569.00","537.12","575.99","536.06","-","5.93%"
"Jun 02, 2016","537.12","535.57","539.67","531.52","1.86K","0.29%"
"Jun 01, 2016","535.57","531.19","541.77","505.00","1.99K","0.82%"
"May 31, 2016","531.19","529.00","544.53","516.43","2.72K","0.41%"
"May 30, 2016","529.00","518.98","540.00","518.98","0.93K","1.93%"
"May 29, 2016","518.98","522.00","549.00","504.00","-","-1.24%"
"May 28, 2016","525.52","471.47","545.00","450.55","5.11K","11.46%"
"May 27, 2016","471.47","452.41","477.00","452.41","-","4.21%"
"May 26, 2016","452.41","448.30","452.45","445.19","0.90K","0.92%"
"May 25, 2016","448.30","444.52","449.21","443.02","0.62K","0.85%"
"May 24, 2016","444.52","442.99","445.79","441.48","1.40K","0.34%"
