"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 15, 2016","3.86","3.89","3.89","3.85","1.57K","-0.77%"
"Sep 14, 2016","3.89","3.88","3.90","3.85","0.64K","1.04%"
"Sep 13, 2016","3.85","3.82","3.88","3.81","0.94K","-0.26%"
"Sep 12, 2016","3.86","3.91","3.91","3.73","6.54K","-1.28%"
"Sep 11, 2016","3.91","4.02","4.02","3.87","8.02K","-2.74%"
"Sep 10, 2016","4.02","4.00","4.02","3.98","0.28K","1.01%"
"Sep 09, 2016","3.98","4.00","4.04","3.96","4.25K","-0.50%"
"Sep 08, 2016","4.00","4.00","4.06","3.98","7.44K","-0.25%"
"Sep 07, 2016","4.01","3.97","4.01","3.92","5.16K","1.01%"
"Sep 06, 2016","3.97","3.98","4.02","3.93","8.90K","-0.25%"
"Sep 05, 2016","3.98","4.03","4.10","3.96","14.79K","-1.24%"
"Sep 04, 2016","4.03","3.96","4.11","3.91","17.11K","1.77%"
"Sep 03, 2016","3.96","3.82","3.99","3.81","5.67K","3.66%"
"Sep 02, 2016","3.82","3.84","3.86","3.80","3.76K","-0.26%"
"Sep 01, 2016","3.83","3.80","3.87","3.80","1.64K","0.52%"
"Aug 31, 2016","3.81","3.80","3.83","3.78","0.96K","0.26%"
"Aug 30, 2016","3.80","3.77","3.85","3.74","5.52K","0.80%"
"Aug 29, 2016","3.77","3.72","3.81","3.72","2.53K","1.34%"
"Aug 28, 2016","3.72","3.75","3.78","3.71","2.26K","-0.80%"
"Aug 27, 2016","3.75","3.84","3.85","3.71","2.99K","-2.34%"
"Aug 26, 2016","3.84","3.82","3.86","3.78","1.08K","0.52%"
"Aug 25, 2016","3.82","3.85","3.87","3.77","3.15K","-0.52%"
"Aug 24, 2016","3.84","3.96","3.97","3.84","8.12K","-3.03%"
"Aug 23, 2016","3.96","3.69","4.02","3.67","24.61K","8.20%"
"Aug 22, 2016","3.66","3.63","3.68","3.60","2.17K","1.10%"
"Aug 21, 2016","3.62","3.60","3.63","3.60","0.69K","0.56%"
"Aug 20, 2016","3.60","3.58","3.63","3.58","0.57K","-0.55%"
"Aug 19, 2016","3.62","3.59","3.62","3.57","0.80K","0.84%"
"Aug 18, 2016","3.59","3.58","3.64","3.57","15.34K","0.28%"
"Aug 17, 2016","3.58","3.59","3.61","3.56","26.35K","-0.56%"
"Aug 16, 2016","3.60","3.54","3.63","3.52","22.64K","1.12%"
"Aug 15, 2016","3.56","3.60","3.65","3.50","56.45K","-1.11%"
"Aug 14, 2016","3.60","3.69","3.71","3.58","17.51K","-2.44%"
"Aug 13, 2016","3.69","3.65","3.75","3.58","64.65K","1.10%"
"Aug 12, 2016","3.65","3.73","3.77","3.61","43.40K","-2.14%"
"Aug 11, 2016","3.73","3.55","3.73","3.46","50.57K","5.07%"
"Aug 10, 2016","3.55","3.75","3.88","3.55","55.77K","-4.83%"
"Aug 09, 2016","3.73","3.73","3.73","3.73","-","0.00%"
"Aug 08, 2016","3.73","3.73","3.73","3.73","-","0.00%"
"Aug 07, 2016","3.73","3.73","3.73","3.73","-","0.00%"
"Aug 06, 2016","3.73","3.73","3.73","3.73","-","0.00%"
"Aug 05, 2016","3.73","3.73","3.73","3.73","-","0.00%"
"Aug 04, 2016","3.73","3.73","3.73","3.73","-","0.00%"
"Aug 03, 2016","3.73","3.73","3.73","3.73","-","0.00%"
"Aug 02, 2016","3.73","3.89","3.91","3.70","29.10K","-4.11%"
"Aug 01, 2016","3.89","3.91","3.96","3.85","41.26K","-0.51%"
"Jul 31, 2016","3.91","4.07","4.08","3.90","20.47K","-3.93%"
"Jul 30, 2016","4.07","4.09","4.12","4.02","18.23K","-0.97%"
"Jul 29, 2016","4.11","3.96","4.11","3.96","9.17K","3.01%"
"Jul 28, 2016","3.99","3.99","4.01","3.95","5.37K","0.00%"
"Jul 27, 2016","3.99","3.97","4.01","3.93","3.30K","0.50%"
"Jul 26, 2016","3.97","4.05","4.06","3.90","31.39K","-1.49%"
"Jul 25, 2016","4.03","4.08","4.09","4.01","8.61K","-1.23%"
"Jul 24, 2016","4.08","4.03","4.11","4.01","25.88K","0.49%"
"Jul 23, 2016","4.06","4.00","4.06","4.00","2.85K","1.50%"
"Jul 22, 2016","4.00","4.13","4.16","3.96","32.30K","-3.15%"
"Jul 21, 2016","4.13","4.14","4.16","4.08","11.40K","-0.24%"
"Jul 20, 2016","4.14","4.16","4.18","4.11","10.91K","-0.96%"
"Jul 19, 2016","4.18","4.20","4.20","4.15","3.54K","-0.48%"
"Jul 18, 2016","4.20","4.21","4.24","4.15","6.66K","0.24%"
"Jul 17, 2016","4.19","4.18","4.29","4.15","6.66K","0.24%"
"Jul 16, 2016","4.18","4.16","4.21","4.11","9.83K","-0.24%"
"Jul 15, 2016","4.19","4.19","4.20","4.15","3.44K","0.48%"
"Jul 14, 2016","4.17","4.15","4.20","4.13","4.74K","0.48%"
"Jul 13, 2016","4.15","4.25","4.25","4.15","8.76K","-2.35%"
"Jul 12, 2016","4.25","4.11","4.25","4.08","27.05K","3.41%"
"Jul 11, 2016","4.11","4.14","4.21","4.06","8.69K","-0.72%"
"Jul 10, 2016","4.14","4.12","4.16","4.06","4.70K","-0.96%"
"Jul 09, 2016","4.18","4.25","4.25","3.97","26.53K","-1.65%"
"Jul 08, 2016","4.25","4.14","4.25","4.06","20.98K","3.66%"
"Jul 07, 2016","4.10","4.48","4.52","3.92","70.92K","-8.48%"
"Jul 06, 2016","4.48","4.44","4.49","4.40","5.41K","0.67%"
"Jul 05, 2016","4.45","4.50","4.54","4.34","36.23K","-0.89%"
"Jul 04, 2016","4.49","4.29","4.56","4.18","44.04K","3.70%"
"Jul 03, 2016","4.33","4.63","4.66","4.15","68.16K","-7.08%"
"Jul 02, 2016","4.66","4.25","4.67","4.25","60.97K","9.65%"
"Jul 01, 2016","4.25","4.21","4.39","4.18","28.59K","0.95%"
"Jun 30, 2016","4.21","4.06","4.30","4.02","27.38K","3.69%"
"Jun 29, 2016","4.06","4.13","4.13","4.00","5.71K","-1.69%"
"Jun 28, 2016","4.13","4.19","4.20","4.01","14.97K","-0.48%"
"Jun 27, 2016","4.15","4.06","4.18","4.03","14.75K","1.97%"
"Jun 26, 2016","4.07","4.29","4.29","3.92","26.68K","-5.13%"
"Jun 25, 2016","4.29","4.32","4.49","3.91","69.56K","0.47%"
"Jun 24, 2016","4.27","3.91","4.40","3.89","100.23K","7.83%"
"Jun 23, 2016","3.96","4.00","4.00","3.51","163.99K","1.80%"
"Jun 22, 2016","3.89","4.94","4.98","3.71","235.73K","-20.77%"
"Jun 21, 2016","4.91","5.27","5.27","4.53","95.60K","-8.74%"
"Jun 20, 2016","5.38","5.56","5.61","5.20","54.91K","-3.24%"
"Jun 19, 2016","5.56","5.53","5.64","5.49","19.37K","-0.36%"
"Jun 18, 2016","5.58","5.56","5.80","5.35","95.44K","-0.36%"
"Jun 17, 2016","5.60","5.85","5.99","5.05","204.55K","-1.58%"
"Jun 16, 2016","5.69","5.30","5.69","5.26","150.98K","8.59%"
"Jun 15, 2016","5.24","5.14","5.26","4.99","174.25K","1.95%"
"Jun 14, 2016","5.14","5.26","5.29","4.93","293.40K","-2.47%"
"Jun 13, 2016","5.27","5.23","5.53","4.55","239.20K","0.38%"
"Jun 12, 2016","5.25","5.09","5.40","5.00","158.64K","5.63%"
"Jun 11, 2016","4.97","4.91","5.00","4.89","12.90K","1.84%"
"Jun 10, 2016","4.88","4.77","4.91","4.71","19.54K","2.31%"
"Jun 09, 2016","4.77","4.81","4.83","4.66","11.59K","-0.83%"
"Jun 08, 2016","4.81","4.80","4.82","4.70","21.71K","1.05%"
"Jun 07, 2016","4.76","4.95","4.99","4.69","44.95K","-4.03%"
"Jun 06, 2016","4.96","4.85","4.98","4.80","40.64K","2.06%"
"Jun 05, 2016","4.86","4.82","4.88","4.75","20.79K","1.25%"
"Jun 04, 2016","4.80","4.89","4.97","4.75","60.21K","-1.84%"
"Jun 03, 2016","4.89","4.74","4.90","4.68","40.51K","3.16%"
"Jun 02, 2016","4.74","4.73","4.77","4.67","21.53K","0.42%"
"Jun 01, 2016","4.72","4.64","4.80","4.55","36.79K","1.72%"
"May 31, 2016","4.64","4.61","4.70","4.50","50.88K","1.53%"
"May 30, 2016","4.57","4.52","4.68","4.44","35.37K","1.33%"
"May 29, 2016","4.51","4.56","4.86","4.35","168.98K","-1.53%"
"May 28, 2016","4.58","4.47","4.84","4.45","222.28K","2.46%"
"May 27, 2016","4.47","4.09","4.68","4.08","236.33K","8.76%"
"May 26, 2016","4.11","4.05","4.15","3.99","54.88K","1.99%"
"May 25, 2016","4.03","3.95","4.06","3.95","51.18K","2.03%"
"May 24, 2016","3.95","3.96","3.99","3.94","9.71K","-0.25%"
"May 23, 2016","3.96","3.89","3.96","3.83","34.43K","1.80%"
"May 22, 2016","3.89","3.94","3.98","3.86","28.48K","-1.27%"
"May 21, 2016","3.94","3.84","3.97","3.82","19.96K","2.60%"
"May 20, 2016","3.84","3.80","3.93","3.77","81.66K","-0.52%"
"May 19, 2016","3.86","4.00","4.05","3.80","70.73K","-3.74%"
"May 18, 2016","4.01","3.97","4.05","3.96","14.62K","1.01%"
"May 17, 2016","3.97","4.02","4.05","3.96","26.50K","-1.24%"
"May 16, 2016","4.02","4.07","4.22","3.95","62.19K","-1.71%"
"May 15, 2016","4.09","4.02","4.13","3.96","21.88K","1.24%"
"May 14, 2016","4.04","3.96","4.07","3.95","26.13K","1.76%"
"May 13, 2016","3.97","3.84","3.97","3.84","17.18K","3.39%"
"May 12, 2016","3.84","3.88","3.90","3.79","15.93K","-1.03%"
"May 11, 2016","3.88","3.85","3.94","3.83","18.65K","2.11%"
"May 10, 2016","3.80","4.09","4.18","3.78","63.33K","-7.09%"
"May 09, 2016","4.09","3.97","4.13","3.91","26.75K","3.02%"
"May 08, 2016","3.97","3.96","3.99","3.91","12.04K","-0.50%"
"May 07, 2016","3.99","3.87","4.03","3.85","43.72K","3.91%"
"May 06, 2016","3.84","3.72","3.84","3.70","14.65K","3.23%"
"May 05, 2016","3.72","3.73","3.79","3.72","9.18K","-0.27%"
"May 04, 2016","3.73","3.75","3.78","3.70","4.29K","-0.53%"
"May 03, 2016","3.75","3.69","3.77","3.62","37.78K","1.90%"
"May 02, 2016","3.68","3.70","3.81","3.62","53.71K","-0.54%"
"May 01, 2016","3.70","3.68","3.75","3.65","24.15K","1.37%"
"Apr 30, 2016","3.65","3.83","3.85","3.65","61.10K","-4.70%"
"Apr 29, 2016","3.83","3.83","3.88","3.72","47.61K","0.00%"
"Apr 28, 2016","3.83","3.88","3.96","3.70","112.05K","-2.79%"
"Apr 27, 2016","3.94","4.09","4.29","3.82","235.59K","-2.72%"
"Apr 26, 2016","4.05","3.83","4.16","3.81","189.91K","4.38%"
"Apr 25, 2016","3.88","3.66","3.93","3.57","95.78K","5.15%"
"Apr 24, 2016","3.69","3.37","3.70","3.37","54.41K","9.82%"
"Apr 23, 2016","3.36","3.37","3.39","3.32","16.02K","0.90%"
"Apr 22, 2016","3.33","3.39","3.40","3.32","14.05K","-1.19%"
"Apr 21, 2016","3.37","3.31","3.40","3.30","18.61K","1.81%"
"Apr 20, 2016","3.31","3.30","3.33","3.26","15.77K","0.30%"
"Apr 19, 2016","3.30","3.25","3.32","3.24","5.18K","1.54%"
"Apr 18, 2016","3.25","3.28","3.29","3.25","9.65K","-0.91%"
"Apr 17, 2016","3.28","3.29","3.30","3.26","1.70K","-0.91%"
"Apr 16, 2016","3.31","3.31","3.32","3.29","4.41K","0.30%"
"Apr 15, 2016","3.30","3.26","3.32","3.25","4.13K","1.23%"
"Apr 14, 2016","3.26","3.25","3.28","3.24","3.03K","0.31%"
"Apr 13, 2016","3.25","3.27","3.30","3.25","2.22K","-0.31%"
"Apr 12, 2016","3.26","3.25","3.30","3.25","5.26K","0.93%"
"Apr 11, 2016","3.23","3.23","3.27","3.22","1.90K","0.00%"
"Apr 10, 2016","3.23","3.23","3.25","3.21","1.79K","0.00%"
"Apr 09, 2016","3.23","3.21","3.23","3.20","1.98K","0.00%"
"Apr 08, 2016","3.23","3.24","3.26","3.21","1.86K","0.00%"
"Apr 07, 2016","3.23","3.25","3.25","3.23","3.13K","-0.62%"
"Apr 06, 2016","3.25","3.28","3.29","3.25","7.62K","-0.31%"
"Apr 05, 2016","3.26","3.23","3.28","3.23","1.69K","0.31%"
"Apr 04, 2016","3.25","3.26","3.27","3.20","7.26K","0.31%"
"Apr 03, 2016","3.24","3.27","3.28","3.24","1.75K","-0.92%"
"Apr 02, 2016","3.27","3.25","3.29","3.25","1.55K","1.24%"
"Apr 01, 2016","3.23","3.25","3.26","3.22","5.57K","-0.62%"
"Mar 31, 2016","3.25","3.23","3.26","3.22","6.50K","1.25%"
"Mar 30, 2016","3.21","3.22","3.24","3.16","13.64K","-0.31%"
"Mar 29, 2016","3.22","3.27","3.28","3.18","8.75K","-1.53%"
"Mar 28, 2016","3.27","3.30","3.30","3.26","5.17K","-0.91%"
"Mar 27, 2016","3.30","3.23","3.33","3.21","20.97K","1.85%"
"Mar 26, 2016","3.24","3.21","3.24","3.21","1.48K","0.93%"
"Mar 25, 2016","3.21","3.22","3.23","3.19","10.82K","0.00%"
"Mar 24, 2016","3.21","3.23","3.23","3.20","3.64K","-0.62%"
"Mar 23, 2016","3.23","3.22","3.24","3.19","7.35K","0.31%"
"Mar 22, 2016","3.22","3.18","3.24","3.18","3.23K","0.94%"
"Mar 21, 2016","3.19","3.18","3.20","3.15","2.15K","0.00%"
"Mar 20, 2016","3.19","3.16","3.20","3.15","10.10K","0.95%"
"Mar 19, 2016","3.16","3.15","3.19","3.12","11.49K","0.32%"
"Mar 18, 2016","3.15","3.29","3.29","3.01","82.29K","-4.26%"
"Mar 17, 2016","3.29","3.29","3.32","3.26","7.60K","0.00%"
"Mar 16, 2016","3.29","3.28","3.31","3.25","4.13K","0.30%"
"Mar 15, 2016","3.28","3.31","3.31","3.26","5.15K","0.00%"
"Mar 14, 2016","3.28","3.28","3.31","3.26","4.02K","0.00%"
"Mar 13, 2016","3.28","3.26","3.31","3.26","10.03K","0.61%"
"Mar 12, 2016","3.26","3.36","3.38","3.25","11.30K","-2.98%"
"Mar 11, 2016","3.36","3.27","3.40","3.27","22.85K","3.38%"
"Mar 10, 2016","3.25","3.26","3.30","3.22","2.38K","0.00%"
